Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg25586329,0.044237929,4.971167037,0.004419884,10,132800564,,IGR,opensea,IGR-opensea
cg07495626,-0.006660109,-4.968647725,0.004448728,17,3505579,TRPV1,5'UTR,opensea,5'UTR-opensea
cg16652874,-0.003802685,-4.967148332,0.004448728,7,128707039,,IGR,opensea,IGR-opensea
cg17552093,-0.006137704,-4.966899328,0.004448728,17,79875985,SIRT7,1stExon,island,1stExon-island
cg08177126,-0.020766477,-4.963954729,0.004472596,6,317205,DUSP22,Body,opensea,Body-opensea
cg15622556,0.008895715,4.963821456,0.004472596,1,12251820,TNFRSF1B,Body,island,Body-island
cg09549073,-0.065243784,-4.961394388,0.004483132,7,27183274,HOXA5,5'UTR,island,5'UTR-island
cg26797661,-0.013593644,-4.959009293,0.004483132,1,151138516,LYSMD1,TSS200,opensea,TSS200-opensea
cg20803910,-0.009895601,-4.958823579,0.004483132,17,6659375,XAF1,5'UTR,opensea,5'UTR-opensea
cg23955200,-0.002969895,-4.957642637,0.004483132,3,52826071,ITIH1,3'UTR,opensea,3'UTR-opensea
cg10067062,-0.019201711,-4.955398283,0.004483132,21,44086302,PDE9A,Body,shelf,Body-shelf
cg15636859,-0.034559587,-4.953908758,0.004483132,20,55982844,RBM38,Body,island,Body-island
cg22774379,-0.007235381,-4.9538164,0.004483132,19,2269889,OAZ1,Body,island,Body-island
cg22066230,-0.015356592,-4.953709106,0.004483132,11,66034960,KLC2,3'UTR,island,3'UTR-island
cg08109571,-0.007408604,-4.952089634,0.004483132,12,113573586,RASAL1,5'UTR,island,5'UTR-island
cg02035605,0.016374585,4.951853195,0.004483132,12,1725867,WNT5B,TSS1500,opensea,TSS1500-opensea
cg19679989,-0.010272652,-4.951261626,0.004483132,10,8096602,FLJ45983,TSS1500,island,TSS1500-island
cg04426779,0.019050014,4.950404484,0.004483132,2,906313,C2orf90,TSS1500,opensea,TSS1500-opensea
cg08448284,-0.006366597,-4.950048839,0.004483132,3,130652221,ATP2C1,Body,opensea,Body-opensea
cg26691305,0.024903676,4.94993525,0.004483132,10,112896689,,IGR,opensea,IGR-opensea
cg17337670,0.007092531,4.948780481,0.004483132,12,110389995,GIT2,Body,opensea,Body-opensea
cg02793739,-0.009824588,-4.948115645,0.004483132,11,74699647,NEU3,TSS1500,shore,TSS1500-shore
cg24902490,-0.005461712,-4.947841594,0.004483132,1,21502579,EIF4G3,5'UTR,shore,5'UTR-shore
cg00851303,0.022449872,4.947655107,0.004483132,16,31881243,,IGR,shelf,IGR-shelf
cg07319098,-0.007503844,-4.947019815,0.004483132,4,95372872,PDLIM5,TSS200,island,TSS200-island
cg12153542,0.006313122,4.945315438,0.00449925,20,30063129,REM1,5'UTR,island,5'UTR-island
cg19736660,0.011180135,4.94444209,0.004499406,2,129050050,HS6ST1,Body,opensea,Body-opensea
cg14550422,-0.007426567,-4.943663552,0.004499406,18,46066011,KIAA0427,5'UTR,island,5'UTR-island
cg14591195,-0.00825936,-4.942406752,0.00450748,17,7382608,ZBTB4,5'UTR,island,5'UTR-island
cg15148513,0.010706097,4.941441114,0.004510251,8,142185389,DENND3,Body,shore,Body-shore
cg19916740,-0.07795427,-4.937032428,0.004576939,22,46275064,,IGR,shore,IGR-shore
cg08067677,-0.004689646,-4.935985502,0.004581363,16,67260902,LRRC29,TSS200,island,TSS200-island
cg08502159,0.023958086,4.932333301,0.004629811,6,31631638,BAT4,Body,shore,Body-shore
cg19607320,0.008649287,4.930946417,0.004629811,19,50412816,NUP62,Body,opensea,Body-opensea
cg08067030,0.008379449,4.929366734,0.004629811,11,10834109,,IGR,shelf,IGR-shelf
cg01488159,0.027977168,4.928763856,0.004629811,4,153856503,,IGR,shore,IGR-shore
cg00393985,0.069488846,4.928603504,0.004629811,7,5271655,WIPI2,3'UTR,shelf,3'UTR-shelf
cg26971042,0.043646148,4.927188585,0.004629811,15,70387217,TLE3,Body,shore,Body-shore
cg13873802,-0.015537116,-4.926346832,0.004629811,7,100611492,MUC12,TSS1500,shore,TSS1500-shore
cg07504616,-0.012450661,-4.925362115,0.004629811,16,79633542,MAF,1stExon,island,1stExon-island
cg07839457,-0.070317083,-4.923443037,0.004629811,16,57023022,NLRC5,TSS1500,shore,TSS1500-shore
cg01792203,0.010211522,4.923427788,0.004629811,6,136908630,MAP3K5,Body,opensea,Body-opensea
cg09545918,-0.00307622,-4.923293327,0.004629811,3,99425497,COL8A1,5'UTR,opensea,5'UTR-opensea
cg11453712,0.039304067,4.923033554,0.004629811,9,139741803,PHPT1,TSS1500,island,TSS1500-island
cg25765130,0.005372783,4.921873799,0.004629811,2,14774819,FAM84A,Body,island,Body-island
cg01039508,-0.008233519,-4.921106155,0.004629811,15,39179801,,IGR,opensea,IGR-opensea
cg06162003,-0.007105796,-4.920936386,0.004629811,17,77752070,CBX2,1stExon,island,1stExon-island
cg08110692,-0.037091493,-4.920783142,0.004629811,16,552240,RAB11FIP3,Body,opensea,Body-opensea
cg21578987,-0.003610083,-4.916975954,0.004642839,21,40029669,ERG,5'UTR,shelf,5'UTR-shelf
cg01587190,-0.015343364,-4.916882114,0.004642839,19,45874071,ERCC2,TSS1500,shore,TSS1500-shore
cg22007893,0.000130813,-4.916064042,0.004642839,6,31801685,C6orf48,TSS1500,shore,TSS1500-shore
cg03000305,0.01692145,4.915485936,0.004642839,6,30523072,GNL1,Body,shore,Body-shore
cg17837967,-0.005437108,-4.914639478,0.004642839,21,35014635,ITSN1,TSS200,shore,TSS200-shore
cg03367493,-0.013200781,-4.913356749,0.004642839,8,144642094,GSDMD,Body,shore,Body-shore
cg06386307,0.041579917,4.91332507,0.004642839,6,100895211,SIM1,Body,island,Body-island
cg21782017,0.020457543,4.913237238,0.004642839,12,67047397,GRIP1,Body,opensea,Body-opensea
cg12910641,0.013578842,4.913184303,0.004642839,20,61343222,NTSR1,Body,shelf,Body-shelf
cg13071068,0.047249687,4.911839506,0.004642839,6,32141257,AGPAT1,5'UTR,opensea,5'UTR-opensea
cg10926432,0.007793544,4.91176655,0.004642839,3,133289741,,IGR,shelf,IGR-shelf
cg10265472,-0.010108029,-4.906994282,0.004719565,16,20753215,THUMPD1,TSS200,island,TSS200-island
cg00075011,-0.007110098,-4.904366646,0.004755902,16,70557093,COG4,Body,island,Body-island
cg18005901,-0.031809302,-4.903302035,0.00476219,6,33739558,LEMD2,3'UTR,island,3'UTR-island
cg16891075,-0.005128804,-4.901110535,0.004774452,6,15170709,,IGR,opensea,IGR-opensea
cg12941249,-0.048108744,-4.900201288,0.004774452,2,219860379,,IGR,shore,IGR-shore
cg17668274,0.018614415,4.90015925,0.004774452,5,31162289,,IGR,opensea,IGR-opensea
cg27437304,0.066712149,4.899732163,0.004774452,11,129992368,APLP2,Body,shore,Body-shore
cg13917614,-0.065742171,-4.896417602,0.004824877,17,40125660,CNP,Body,opensea,Body-opensea
cg21450008,-0.009101132,-4.895675882,0.004825162,8,131028232,,IGR,shore,IGR-shore
cg17101611,-0.006748098,-4.891540349,0.004880691,8,144519203,,IGR,shelf,IGR-shelf
cg15115365,-0.031472095,-4.891410366,0.004880691,5,88384656,,IGR,opensea,IGR-opensea
cg22937693,-0.0159608,-4.888793405,0.004918402,5,125042746,,IGR,opensea,IGR-opensea
cg12742018,0.010318652,4.887014324,0.004939606,8,145822119,KIAA1688,Body,shore,Body-shore
cg02881929,-0.015414114,-4.885922709,0.004947115,4,41882868,,IGR,island,IGR-island
cg01251646,-0.003219473,-4.883799539,0.004975457,5,172719820,,IGR,shore,IGR-shore
cg16915316,0.00848595,4.878731765,0.005053792,12,58237272,CTDSP2,Body,shore,Body-shore
cg05976652,-0.021880404,-4.878523103,0.005053792,10,63661316,ARID5B,TSS200,shore,TSS200-shore
cg02484476,-0.037799025,-4.876902679,0.005056475,1,3301446,PRDM16,Body,opensea,Body-opensea
cg22934449,-0.002563544,-4.876395416,0.005056475,14,104199773,ZFYVE21,3'UTR,opensea,3'UTR-opensea
cg10653770,-0.008753661,-4.876269018,0.005056475,7,26579614,KIAA0087,TSS1500,opensea,TSS1500-opensea
cg20657030,-0.000877093,-4.874747916,0.005058863,2,37594523,QPCT,Body,opensea,Body-opensea
cg04500730,0.00943543,4.874121048,0.005058863,1,3135083,PRDM16,Body,opensea,Body-opensea
cg01093311,0.009984187,4.873649241,0.005058863,14,31491009,STRN3,Body,shelf,Body-shelf
cg08202754,0.077717089,4.873348985,0.005058863,7,152621979,,IGR,island,IGR-island
cg11191955,0.006208944,4.871016904,0.00509251,6,31849272,EHMT2,Body,opensea,Body-opensea
cg15877515,0.007458849,4.869525445,0.005098361,11,113112772,NCAM1,Body,opensea,Body-opensea
cg15679813,-0.017625353,-4.869346721,0.005098361,22,45405627,PHF21B,TSS200,island,TSS200-island
cg24608205,-0.006824872,-4.86504782,0.005170167,1,149900059,SF3B4,TSS1500,shore,TSS1500-shore
cg23174607,0.025687521,4.864513837,0.005170167,6,64281846,PTP4A1,TSS200,shore,TSS200-shore
cg09001549,-0.036078472,-4.861447131,0.005207146,12,129281454,SLC15A4,Body,shore,Body-shore
cg01825213,0.055000889,4.861380908,0.005207146,9,98979965,,IGR,shore,IGR-shore
cg20035362,-0.007903639,-4.859833123,0.00522539,3,10161366,C3orf10,Body,shelf,Body-shelf
cg02470595,-0.020692254,-4.858053706,0.005245991,12,54426736,HOXC4,5'UTR,shore,5'UTR-shore
cg20967887,0.016613522,4.857498987,0.005245991,1,230459114,PGBD5,3'UTR,opensea,3'UTR-opensea
cg07291923,-0.006181532,-4.854420091,0.005293145,2,28113263,BRE,TSS1500,island,TSS1500-island
cg03919836,-0.005477455,-4.85393205,0.005293145,16,58426331,GINS3,5'UTR,island,5'UTR-island
cg08234618,0.076999882,4.851882556,0.005307309,3,133464842,TF,TSS200,shore,TSS200-shore
cg20119871,0.00933924,4.849985203,0.005307309,15,25972400,ATP10A,Body,opensea,Body-opensea
cg05983405,-0.015769703,-4.849834375,0.005307309,10,72360348,PRF1,Body,island,Body-island
cg08498156,0.010753059,4.849363265,0.005307309,6,30095802,,IGR,shore,IGR-shore
cg02099878,0.011376096,4.849352279,0.005307309,2,223176167,,IGR,shore,IGR-shore
cg05797295,-0.00815169,-4.84847242,0.005307309,1,93913477,FNBP1L,TSS1500,shore,TSS1500-shore
cg27557143,-0.014709056,-4.848370189,0.005307309,19,19754301,GMIP,Body,island,Body-island
cg13719443,0.041619653,4.847922553,0.005307309,6,35700382,LOC285847,Body,shore,Body-shore
cg19716643,-0.028584488,-4.846140801,0.00530868,14,52735026,PTGDR,1stExon,island,1stExon-island
cg19816883,-0.009493582,-4.846042747,0.00530868,17,35296117,LHX1,Body,island,Body-island
cg26367275,-0.005552269,-4.845881531,0.00530868,1,11596950,PTCHD2,3'UTR,shore,3'UTR-shore
cg02039370,-0.003814615,-4.844250867,0.005322377,15,32158966,,IGR,opensea,IGR-opensea
cg11929911,-0.004241045,-4.843934058,0.005322377,2,190305524,WDR75,TSS1500,shore,TSS1500-shore
cg13964184,-0.000466619,-4.84199948,0.005350013,9,136858308,VAV2,TSS1500,island,TSS1500-island
cg15923342,-0.006975505,-4.840076696,0.005377566,7,130353794,COPG2,TSS200,island,TSS200-island
cg12466613,-0.014684134,-4.838161959,0.005405112,5,142815469,NR3C1,TSS1500,opensea,TSS1500-opensea
cg11906781,-0.019769119,-4.836775918,0.005421247,2,28183394,BRE,Body,opensea,Body-opensea
cg03181340,-0.003942161,-4.835942659,0.005425346,7,1442325,,IGR,shore,IGR-shore
cg01778647,0.036213522,4.834795478,0.005436365,8,141473870,,IGR,shore,IGR-shore
cg03989617,0.025974539,4.833889806,0.00543836,16,57662541,GPR56,5'UTR,opensea,5'UTR-opensea
cg25866143,-0.05127529,-4.833420515,0.00543836,7,27183262,HOXA5,5'UTR,island,5'UTR-island
cg11055926,-0.007206844,-4.832441162,0.00544582,10,111683227,XPNPEP1,1stExon,island,1stExon-island
cg18879590,0.012858726,4.831638413,0.00544944,1,236306640,GPR137B,Body,island,Body-island
cg19048532,0.005103834,4.828838402,0.005497202,7,27148002,HOXA3,Body,island,Body-island
cg04995521,-0.023632939,-4.825671224,0.005553614,1,8468871,RERE,5'UTR,opensea,5'UTR-opensea
cg21927975,-0.003217093,-4.82340336,0.005590319,1,6320757,GPR153,5'UTR,island,5'UTR-island
cg03294491,0.052017792,4.822448166,0.005597601,18,45458243,SMAD2,TSS1500,shore,TSS1500-shore
cg01651915,-0.078191007,-4.821210458,0.005611311,8,55795551,,IGR,opensea,IGR-opensea
cg01646019,-0.009697969,-4.819527793,0.005622787,11,46265076,,IGR,island,IGR-island
cg23305408,0.051647146,4.81887903,0.005622787,1,32169701,COL16A1,1stExon,island,1stExon-island
cg21635858,-0.006440202,-4.818820622,0.005622787,15,62090760,,IGR,opensea,IGR-opensea
cg00281551,0.03455363,4.817626785,0.005632628,4,41884566,,IGR,island,IGR-island
cg03105244,-0.00635973,-4.816825537,0.005632628,2,106496272,NCK2,Body,shore,Body-shore
cg00707777,-0.005812958,-4.816517438,0.005632628,3,53290340,TKT,TSS1500,shore,TSS1500-shore
cg02549727,0.011684854,4.814446339,0.005653324,10,103003078,,IGR,opensea,IGR-opensea
cg13754720,0.04890186,4.814368098,0.005653324,9,98274853,PTCH1,Body,shore,Body-shore
cg01543603,0.040524302,4.812536166,0.005681041,16,89469541,ANKRD11,5'UTR,opensea,5'UTR-opensea
cg04195000,-0.012203883,-4.810752889,0.005707802,22,46687489,TTC38,Body,shore,Body-shore
cg27567880,-0.019444016,-4.808891946,0.005736509,18,51750162,MBD2,Body,shore,Body-shore
cg02065637,-0.013793283,-4.80392673,0.005836264,20,61809035,MIR124-3,TSS1500,island,TSS1500-island
cg09624466,0.024874019,4.803381619,0.005836264,14,57278710,OTX2OS1,TSS1500,island,TSS1500-island
cg04458869,-0.002289673,-4.800024904,0.005901066,2,169312687,LASS6,TSS200,island,TSS200-island
cg07466320,0.01478706,4.79804026,0.005933785,16,2806495,SRRM2,Body,island,Body-island
cg23515460,0.015530373,4.795231842,0.005986491,14,73361747,DPF3,TSS1500,shore,TSS1500-shore
cg04392554,-0.049483927,-4.7944008,0.005991897,22,46685472,TTC38,Body,island,Body-island
cg19129145,0.010174045,4.793226314,0.005996978,4,127877739,,IGR,opensea,IGR-opensea
cg13753183,0.012476582,4.792981369,0.005996978,9,32989852,APTX,Body,opensea,Body-opensea
cg10568689,0.007579903,4.792077262,0.006004256,11,73591256,PAAF1,Body,shelf,Body-shelf
cg02745636,0.01353744,4.790601779,0.006016381,14,61104571,,IGR,island,IGR-island
cg00032789,-0.00888351,-4.790374876,0.006016381,3,49377369,USP4,1stExon,island,1stExon-island
cg06352750,0.014327376,4.789415243,0.006022694,2,192711926,SDPR,5'UTR,opensea,5'UTR-opensea
cg16235860,-0.00499086,-4.788055711,0.006022694,1,62902122,USP1,1stExon,island,1stExon-island
cg23070574,0.012495769,4.787810088,0.006022694,3,14187308,XPC,3'UTR,opensea,3'UTR-opensea
cg18710985,-0.008034252,-4.787730217,0.006022694,20,16554249,KIF16B,TSS200,island,TSS200-island
cg11244695,-0.004071246,-4.785192949,0.006063138,1,27436154,SLC9A1,Body,opensea,Body-opensea
cg14174901,-0.003759611,-4.784879089,0.006063138,2,120124496,C2orf76,TSS1500,island,TSS1500-island
cg14258341,0.007010877,4.783742919,0.006074462,1,46914023,,IGR,island,IGR-island
cg13424923,0.025886194,4.783235747,0.006074462,2,65258738,,IGR,opensea,IGR-opensea
cg27214378,0.060247571,4.782506001,0.006077939,11,78938084,ODZ4,5'UTR,opensea,5'UTR-opensea
cg09757709,0.007623977,4.77952876,0.006123837,11,93464721,SNORA32,TSS1500,opensea,TSS1500-opensea
cg26415343,-0.003455075,-4.779088141,0.006123837,7,30683404,,IGR,opensea,IGR-opensea
cg18612461,0.013112073,4.778876764,0.006123837,15,75251733,,IGR,island,IGR-island
cg01294270,-0.008616587,-4.777686712,0.006138788,2,37475524,C2orf56,3'UTR,opensea,3'UTR-opensea
cg14084689,0.033505977,4.77696595,0.006141916,4,7657708,SORCS2,Body,opensea,Body-opensea
cg08650426,-0.01076479,-4.776399604,0.006141916,1,180471293,ACBD6,1stExon,shore,1stExon-shore
cg09438491,-0.018709508,-4.773517314,0.006198907,8,30890902,WRN,1stExon,opensea,1stExon-opensea
cg05411829,0.021775691,4.771660188,0.006217561,16,64703265,,IGR,opensea,IGR-opensea
cg10867751,0.028136437,4.771614925,0.006217561,1,25870981,LDLRAP1,Body,island,Body-island
cg16586023,0.014628852,4.770746977,0.006224878,19,3002438,TLE2,Body,shelf,Body-shelf
cg13094252,0.040026049,4.769361008,0.006241359,8,104153753,C8orf56,TSS200,shore,TSS200-shore
cg21561057,-0.001948581,-4.768816244,0.006241359,19,40711866,MAP3K10,Body,island,Body-island
cg11029668,-0.011307475,-4.768371347,0.006241359,17,45918458,SCRN2,5'UTR,island,5'UTR-island
cg18013419,0.009665081,4.766440672,0.00627548,17,80995372,B3GNTL1,Body,shore,Body-shore
cg22142968,-0.009541563,-4.764914988,0.006292231,12,52238436,,IGR,shelf,IGR-shelf
cg17087698,-0.002872185,-4.764253669,0.006292231,6,158881629,TULP4,Body,opensea,Body-opensea
cg17523253,-0.004570026,-4.763667273,0.006292231,17,56072358,,IGR,opensea,IGR-opensea
cg11724970,-0.058229032,-4.763509524,0.006292231,7,27182493,HOXA5,Body,shore,Body-shore
cg15931047,-0.027130684,-4.762721539,0.006293376,5,61700048,DIMT1L,TSS1500,shore,TSS1500-shore
cg00148114,0.021627152,4.762338814,0.006293376,7,5468197,,IGR,island,IGR-island
cg04817996,0.017350402,4.761030907,0.006312222,16,1384626,BAIAP3,TSS200,island,TSS200-island
cg03821557,-0.031567861,-4.759986061,0.006324491,17,43023947,KIF18B,5'UTR,shore,5'UTR-shore
cg13924510,0.030764345,4.758648356,0.006344242,11,36112355,LDLRAD3,Body,opensea,Body-opensea
cg10109111,0.004942172,4.756647872,0.006380976,9,139313241,PMPCA,Body,shore,Body-shore
cg10089145,0.000600852,4.755141781,0.006391274,11,130030103,ST14,Body,island,Body-island
cg09570958,0.063218468,4.754770821,0.006391274,17,14206774,HS3ST3B1,Body,island,Body-island
cg05940672,0.028290002,4.75434282,0.006391274,2,10438486,,IGR,shelf,IGR-shelf
cg04689407,-0.009074233,-4.752987174,0.006391274,14,104028889,BAG5,TSS1500,island,TSS1500-island
cg16893868,0.054626735,4.752449943,0.006391274,19,55084269,LILRA2,TSS1500,opensea,TSS1500-opensea
cg24718526,-0.003242991,-4.752063563,0.006391274,2,3458799,TTC15,Body,shelf,Body-shelf
cg01735398,0.04756327,4.751925317,0.006391274,17,18907305,SLC5A10,Body,island,Body-island
cg17445830,0.005419939,4.751828461,0.006391274,4,113218385,ALPK1,TSS200,opensea,TSS200-opensea
cg14177934,0.015292662,4.748421141,0.006461856,11,63529891,C11orf95,3'UTR,island,3'UTR-island
cg02397061,-0.00387941,-4.747988177,0.006461856,6,42528725,,IGR,shelf,IGR-shelf
cg02862867,0.005283541,4.74627879,0.006492,1,201797597,IPO9,TSS1500,shore,TSS1500-shore
cg17853691,-0.014547991,-4.744825585,0.006515636,13,94533744,GPC6,Body,opensea,Body-opensea
cg12608475,-0.003185826,-4.741255949,0.006594888,6,2917294,,IGR,opensea,IGR-opensea
cg04699663,0.02860591,4.739995387,0.006613849,16,89043171,CBFA2T3,1stExon,opensea,1stExon-opensea
cg23015664,-0.00411777,-4.739396797,0.006615386,7,2040109,MAD1L1,Body,opensea,Body-opensea
cg12126248,0.00949803,4.737560545,0.006647662,7,123197757,NDUFA5,Body,island,Body-island
cg16465769,-0.004841234,-4.737099976,0.006647662,6,43266151,SLC22A7,1stExon,opensea,1stExon-opensea
cg13312976,-0.005319776,-4.73643742,0.006650991,6,43303332,,IGR,opensea,IGR-opensea
cg22248286,0.005944301,4.735627255,0.006658272,2,236849184,AGAP1,Body,opensea,Body-opensea
cg02770061,-0.0383101,-4.733745643,0.006683571,7,158046166,PTPRN2,Body,opensea,Body-opensea
cg22542373,0.015242737,4.733132798,0.006683571,4,38192482,,IGR,opensea,IGR-opensea
cg13504000,-0.004836336,-4.732700206,0.006683571,14,100150664,CYP46A1,TSS200,island,TSS200-island
cg26880735,0.093194873,4.732543612,0.006683571,18,44784846,,IGR,shelf,IGR-shelf
cg25677261,-0.046780968,-4.729887689,0.00672293,15,102009856,PCSK6,Body,opensea,Body-opensea
cg21498785,-0.013535014,-4.729576999,0.00672293,4,686870,,IGR,shelf,IGR-shelf
cg13801056,0.013393726,4.729482835,0.00672293,7,99766467,GAL3ST4,TSS200,shelf,TSS200-shelf
cg08004425,-0.004521698,-4.727352192,0.006766042,1,37499547,GRIK3,Body,island,Body-island
cg27533873,0.016169768,4.724768936,0.006821741,6,32795388,TAP2,3'UTR,opensea,3'UTR-opensea
cg25941544,-0.006014117,-4.723914632,0.006830686,4,154176911,TRIM2,Body,opensea,Body-opensea
cg16261091,0.013142894,4.723310002,0.006832869,17,80375750,C17orf101,Body,shore,Body-shore
cg15356553,-0.043345028,-4.721799998,0.006844331,11,1083178,MUC2,Body,island,Body-island
cg25032089,0.099821773,4.721354352,0.006844331,17,46643351,HOXB3,5'UTR,shore,5'UTR-shore
cg00808086,0.029468588,4.721322343,0.006844331,16,73098934,,IGR,shore,IGR-shore
cg26769838,-0.01084423,-4.720244347,0.006859554,10,3164844,PFKP,Body,shelf,Body-shelf
cg25934198,0.008597162,4.718981333,0.006869094,9,139920781,C9orf139,TSS1500,shore,TSS1500-shore
cg11222440,0.012647586,4.71885799,0.006869094,2,47192276,TTC7A,Body,opensea,Body-opensea
cg26993500,-0.005092623,-4.71748873,0.006892442,12,121975121,KDM2B,Body,island,Body-island
cg13690424,0.014797337,4.716142456,0.00691526,18,54789193,,IGR,island,IGR-island
cg24928150,0.010144818,4.715584787,0.006916429,1,226493388,LIN9,Body,shelf,Body-shelf
cg16794345,-0.014135716,-4.714923652,0.006920476,3,9932206,JAGN1,TSS200,island,TSS200-island
cg22849059,0.057844562,4.713955377,0.006933024,12,56882693,GLS2,TSS1500,island,TSS1500-island
cg15684290,-0.015711016,-4.713275665,0.006937648,8,6263623,MCPH1,TSS1500,island,TSS1500-island
cg05671347,-0.00435804,-4.712429915,0.006946891,6,44355199,CDC5L,TSS200,island,TSS200-island
cg10599998,-0.013813331,-4.711011775,0.006952821,5,111056920,,IGR,opensea,IGR-opensea
cg16428086,-0.002930231,-4.710831144,0.006952821,4,122137613,TNIP3,1stExon,opensea,1stExon-opensea
cg15975980,-0.004112992,-4.710245735,0.006952821,7,151101020,WDR86,Body,opensea,Body-opensea
cg14951864,0.015451598,4.70980133,0.006952821,10,102499629,,IGR,island,IGR-island
cg04308687,-0.057227872,-4.709674406,0.006952821,1,100231682,FRRS1,TSS1500,opensea,TSS1500-opensea
cg06892006,-0.003905116,-4.708413323,0.006964847,12,131568441,GPR133,Body,opensea,Body-opensea
